Time,sensorLL,sensorCL,sensorCR,sensorRR,motorL,motorR
19628.0,33.0,36.0,147.0,32.0,100.0,0.0
19671.0,34.0,37.0,157.0,33.0,90.0,30.0
19713.0,33.0,39.0,74.0,33.0,90.0,30.0
19755.0,33.0,43.0,40.0,31.0,0.0,100.0
19797.0,33.0,45.0,37.0,32.0,30.0,90.0
19838.0,33.0,41.0,43.0,33.0,100.0,10.0
19881.0,34.0,37.0,124.0,33.0,100.0,0.0
19924.0,34.0,41.0,42.0,32.0,10.0,100.0
19966.0,34.0,44.0,36.0,32.0,0.0,100.0
20008.0,33.0,44.0,39.0,32.0,30.0,90.0
20050.0,33.0,36.0,84.0,32.0,100.0,0.0
20090.0,33.0,33.0,97.0,33.0,90.0,30.0
20132.0,33.0,37.0,136.0,32.0,90.0,30.0
20174.0,34.0,43.0,43.0,32.0,10.0,100.0
20217.0,34.0,44.0,36.0,32.0,0.0,100.0
20259.0,33.0,44.0,38.0,32.0,30.0,90.0
20300.0,33.0,39.0,49.0,32.0,100.0,0.0
20342.0,33.0,35.0,108.0,32.0,90.0,30.0
20385.0,33.0,39.0,44.0,32.0,90.0,30.0
20426.0,33.0,44.0,35.0,31.0,0.0,100.0
20468.0,33.0,42.0,33.0,31.0,30.0,90.0
20509.0,35.0,45.0,33.0,32.0,30.0,90.0
20551.0,35.0,46.0,33.0,32.0,30.0,90.0
20593.0,39.0,45.0,33.0,32.0,30.0,90.0
20634.0,41.0,42.0,33.0,32.0,0.0,100.0
20676.0,41.0,42.0,33.0,31.0,0.0,100.0
20718.0,37.0,44.0,33.0,31.0,79.0,41.0
20759.0,35.0,44.0,34.0,32.0,30.0,90.0
20801.0,36.0,45.0,33.0,32.0,30.0,90.0
20842.0,36.0,47.0,34.0,34.0,30.0,90.0
20884.0,35.0,47.0,35.0,33.0,30.0,90.0
20926.0,34.0,46.0,33.0,32.0,30.0,90.0
20967.0,34.0,50.0,34.0,32.0,30.0,90.0
21009.0,34.0,47.0,37.0,32.0,30.0,90.0
21051.0,33.0,41.0,45.0,32.0,100.0,10.0
21093.0,33.0,38.0,56.0,32.0,100.0,0.0
21135.0,33.0,44.0,35.0,32.0,0.0,100.0
21176.0,35.0,44.0,33.0,32.0,30.0,90.0
21218.0,40.0,43.0,34.0,32.0,30.0,90.0
21260.0,48.0,38.0,33.0,31.0,0.0,100.0
21301.0,53.0,35.0,33.0,31.0,0.0,100.0
21343.0,50.0,36.0,33.0,32.0,0.0,100.0
21385.0,46.0,38.0,33.0,32.0,0.0,100.0
21426.0,41.0,42.0,34.0,33.0,50.0,70.0
21468.0,40.0,44.0,34.0,32.0,79.0,41.0
21509.0,51.0,37.0,33.0,31.0,0.0,100.0
21551.0,52.0,33.0,32.0,31.0,0.0,100.0
21593.0,48.0,32.0,32.0,31.0,0.0,100.0
21634.0,46.0,32.0,32.0,31.0,0.0,100.0
21676.0,47.0,31.0,33.0,31.0,0.0,100.0
21718.0,48.0,32.0,33.0,31.0,0.0,100.0
21759.0,51.0,33.0,33.0,32.0,0.0,100.0
21801.0,49.0,32.0,32.0,32.0,0.0,100.0
21842.0,49.0,32.0,33.0,32.0,0.0,100.0
21884.0,49.0,32.0,32.0,32.0,0.0,100.0
21926.0,48.0,32.0,32.0,32.0,0.0,100.0
21966.0,47.0,32.0,32.0,32.0,0.0,100.0
22008.0,48.0,33.0,33.0,32.0,0.0,100.0
22050.0,51.0,32.0,33.0,32.0,0.0,100.0
22091.0,55.0,33.0,33.0,32.0,0.0,100.0
22133.0,54.0,33.0,34.0,33.0,0.0,100.0
22174.0,54.0,33.0,34.0,32.0,0.0,100.0
22216.0,57.0,34.0,34.0,32.0,0.0,100.0
22258.0,60.0,34.0,33.0,32.0,0.0,100.0
22299.0,55.0,35.0,32.0,31.0,0.0,100.0
22341.0,53.0,36.0,33.0,31.0,0.0,100.0
22383.0,57.0,37.0,33.0,32.0,0.0,100.0
22424.0,56.0,39.0,34.0,32.0,0.0,100.0
22466.0,59.0,40.0,34.0,33.0,0.0,100.0
22507.0,49.0,41.0,34.0,32.0,50.0,70.0
22549.0,52.0,38.0,34.0,32.0,0.0,100.0
22591.0,59.0,36.0,34.0,33.0,0.0,100.0
22632.0,68.0,36.0,33.0,32.0,0.0,100.0
22674.0,109.0,37.0,33.0,32.0,0.0,100.0
22717.0,89.0,39.0,34.0,33.0,0.0,100.0
22758.0,100.0,39.0,33.0,32.0,0.0,100.0
22801.0,119.0,42.0,34.0,33.0,50.0,70.0
22843.0,75.0,43.0,34.0,33.0,0.0,100.0
22885.0,109.0,38.0,34.0,33.0,0.0,100.0
22928.0,77.0,38.0,34.0,33.0,0.0,100.0
22969.0,48.0,42.0,33.0,32.0,50.0,70.0
23011.0,37.0,47.0,34.0,32.0,79.0,41.0
23053.0,35.0,45.0,32.0,32.0,30.0,90.0
23094.0,36.0,45.0,33.0,32.0,30.0,90.0
23136.0,35.0,46.0,33.0,32.0,30.0,90.0
23178.0,33.0,45.0,34.0,32.0,30.0,90.0
23219.0,34.0,45.0,35.0,33.0,30.0,90.0
23261.0,34.0,44.0,51.0,32.0,100.0,10.0
23303.0,34.0,33.0,151.0,33.0,100.0,0.0
23346.0,34.0,32.0,127.0,35.0,90.0,30.0
23389.0,33.0,32.0,146.0,34.0,90.0,30.0
23431.0,33.0,33.0,140.0,33.0,90.0,30.0
23474.0,34.0,33.0,130.0,33.0,90.0,30.0
23517.0,34.0,37.0,90.0,33.0,90.0,30.0
23558.0,33.0,46.0,35.0,33.0,0.0,100.0
23600.0,36.0,46.0,34.0,32.0,30.0,90.0
23641.0,37.0,45.0,34.0,32.0,30.0,90.0
23683.0,37.0,43.0,33.0,32.0,30.0,90.0
23725.0,39.0,44.0,33.0,32.0,30.0,90.0
23766.0,38.0,43.0,33.0,31.0,30.0,90.0
23808.0,37.0,43.0,33.0,32.0,30.0,90.0
23850.0,36.0,45.0,33.0,32.0,30.0,90.0
23891.0,36.0,46.0,34.0,32.0,30.0,90.0
23933.0,34.0,44.0,34.0,32.0,30.0,90.0
23974.0,34.0,48.0,36.0,32.0,30.0,90.0
24015.0,34.0,42.0,49.0,32.0,100.0,10.0
24058.0,34.0,35.0,162.0,32.0,100.0,0.0
24100.0,34.0,34.0,96.0,33.0,90.0,30.0
24142.0,33.0,38.0,115.0,32.0,90.0,30.0
24185.0,33.0,45.0,41.0,32.0,10.0,100.0
24227.0,34.0,47.0,36.0,33.0,0.0,100.0
24269.0,33.0,47.0,36.0,32.0,30.0,90.0
24311.0,34.0,46.0,43.0,32.0,100.0,10.0
24353.0,33.0,40.0,48.0,33.0,100.0,0.0
24395.0,34.0,46.0,37.0,32.0,0.0,100.0
24436.0,35.0,46.0,34.0,32.0,30.0,90.0
24478.0,34.0,46.0,34.0,32.0,30.0,90.0
24520.0,35.0,46.0,33.0,33.0,30.0,90.0
24561.0,34.0,46.0,34.0,32.0,30.0,90.0
24603.0,34.0,53.0,36.0,33.0,30.0,90.0
24645.0,35.0,46.0,45.0,34.0,100.0,10.0
24687.0,33.0,38.0,127.0,33.0,100.0,0.0
24730.0,33.0,33.0,144.0,36.0,90.0,30.0
24772.0,33.0,32.0,106.0,276.0,100.0,0.0
24816.0,33.0,32.0,56.0,261.0,100.0,0.0
24859.0,33.0,31.0,33.0,31.0,100.0,0.0
24900.0,33.0,31.0,32.0,32.0,100.0,0.0
24942.0,33.0,31.0,32.0,32.0,100.0,0.0
24984.0,33.0,30.0,33.0,32.0,100.0,0.0
25025.0,33.0,32.0,33.0,31.0,100.0,0.0
25067.0,33.0,32.0,33.0,32.0,100.0,0.0
25109.0,33.0,31.0,33.0,32.0,100.0,0.0
25150.0,33.0,31.0,32.0,32.0,100.0,0.0
25192.0,33.0,32.0,33.0,161.0,100.0,0.0
25234.0,33.0,31.0,41.0,46.0,70.0,50.0
25276.0,33.0,38.0,143.0,33.0,41.0,79.0
25319.0,38.0,47.0,33.0,32.0,0.0,100.0
25360.0,55.0,34.0,33.0,32.0,0.0,100.0
25402.0,53.0,32.0,33.0,32.0,0.0,100.0
25444.0,50.0,32.0,34.0,32.0,0.0,100.0
25485.0,48.0,32.0,33.0,32.0,0.0,100.0
25527.0,53.0,33.0,33.0,32.0,0.0,100.0
25568.0,57.0,32.0,33.0,32.0,0.0,100.0
25610.0,99.0,33.0,33.0,33.0,0.0,100.0
25652.0,54.0,37.0,34.0,32.0,0.0,100.0
25693.0,39.0,43.0,34.0,32.0,100.0,0.0
25735.0,33.0,44.0,33.0,32.0,30.0,90.0
25777.0,34.0,46.0,34.0,32.0,30.0,90.0
25818.0,33.0,45.0,34.0,32.0,30.0,90.0
25860.0,33.0,46.0,36.0,33.0,30.0,90.0
25901.0,33.0,40.0,84.0,32.0,100.0,0.0
25943.0,34.0,34.0,154.0,33.0,90.0,30.0
25986.0,33.0,32.0,82.0,33.0,90.0,30.0
26027.0,34.0,33.0,153.0,33.0,90.0,30.0
26070.0,33.0,32.0,105.0,32.0,90.0,30.0
26113.0,33.0,32.0,121.0,32.0,90.0,30.0
26155.0,33.0,34.0,121.0,33.0,90.0,30.0
26198.0,33.0,41.0,44.0,33.0,10.0,100.0
26241.0,33.0,47.0,36.0,32.0,0.0,100.0
26282.0,33.0,46.0,37.0,32.0,30.0,90.0
26324.0,33.0,45.0,38.0,32.0,30.0,90.0
26365.0,34.0,45.0,39.0,32.0,30.0,90.0
26407.0,33.0,46.0,37.0,32.0,30.0,90.0
26449.0,33.0,48.0,36.0,32.0,30.0,90.0
26489.0,34.0,49.0,36.0,33.0,30.0,90.0
26531.0,35.0,47.0,35.0,32.0,30.0,90.0
26573.0,35.0,46.0,34.0,32.0,30.0,90.0
26614.0,37.0,48.0,34.0,33.0,30.0,90.0
26656.0,40.0,45.0,33.0,32.0,30.0,90.0
26697.0,55.0,39.0,33.0,32.0,0.0,100.0
26739.0,65.0,35.0,33.0,32.0,0.0,100.0
26781.0,52.0,32.0,33.0,32.0,0.0,100.0
26822.0,50.0,32.0,33.0,32.0,0.0,100.0
26864.0,49.0,32.0,32.0,32.0,0.0,100.0
26906.0,53.0,33.0,34.0,33.0,0.0,100.0
26947.0,63.0,33.0,34.0,32.0,0.0,100.0
26989.0,94.0,33.0,34.0,32.0,0.0,100.0
27030.0,128.0,37.0,34.0,33.0,0.0,100.0
27073.0,66.0,41.0,34.0,32.0,50.0,70.0
27115.0,43.0,44.0,34.0,32.0,0.0,100.0
27156.0,43.0,43.0,34.0,32.0,0.0,100.0
27198.0,38.0,47.0,33.0,32.0,79.0,41.0
27240.0,35.0,45.0,34.0,32.0,30.0,90.0
27281.0,35.0,45.0,34.0,32.0,30.0,90.0
27323.0,34.0,47.0,34.0,33.0,30.0,90.0
27364.0,33.0,45.0,35.0,33.0,30.0,90.0
27406.0,34.0,44.0,43.0,32.0,100.0,10.0
27449.0,33.0,35.0,142.0,34.0,100.0,0.0
27491.0,34.0,34.0,94.0,32.0,90.0,30.0
27533.0,34.0,40.0,42.0,32.0,90.0,30.0
27575.0,34.0,46.0,35.0,32.0,0.0,100.0
27616.0,39.0,41.0,33.0,32.0,30.0,90.0
27658.0,48.0,37.0,32.0,31.0,0.0,100.0
27699.0,54.0,34.0,34.0,32.0,0.0,100.0
27741.0,51.0,37.0,33.0,32.0,0.0,100.0
27783.0,38.0,44.0,34.0,32.0,100.0,0.0
27824.0,34.0,48.0,35.0,33.0,30.0,90.0
27866.0,35.0,45.0,34.0,33.0,30.0,90.0
27908.0,34.0,49.0,36.0,32.0,30.0,90.0
27949.0,34.0,39.0,45.0,33.0,100.0,0.0
27991.0,33.0,33.0,182.0,34.0,90.0,30.0
28033.0,34.0,32.0,138.0,33.0,90.0,30.0
28076.0,33.0,34.0,106.0,33.0,90.0,30.0
28119.0,34.0,38.0,117.0,33.0,90.0,30.0
28161.0,33.0,43.0,39.0,32.0,0.0,100.0
28203.0,34.0,45.0,34.0,32.0,30.0,90.0
28245.0,34.0,46.0,36.0,33.0,30.0,90.0
28286.0,33.0,38.0,62.0,32.0,100.0,0.0
28328.0,33.0,32.0,148.0,33.0,90.0,30.0
28371.0,33.0,32.0,98.0,36.0,90.0,30.0
28412.0,33.0,32.0,72.0,40.0,90.0,30.0
28454.0,34.0,32.0,62.0,39.0,90.0,30.0
28494.0,33.0,32.0,73.0,35.0,90.0,30.0
28536.0,33.0,32.0,99.0,32.0,90.0,30.0
28578.0,32.0,39.0,48.0,32.0,90.0,30.0
28619.0,33.0,44.0,34.0,32.0,0.0,100.0
28661.0,46.0,37.0,33.0,33.0,0.0,100.0
28703.0,51.0,34.0,33.0,31.0,0.0,100.0
28744.0,49.0,34.0,33.0,32.0,0.0,100.0
28786.0,54.0,33.0,33.0,32.0,0.0,100.0
28827.0,48.0,37.0,32.0,32.0,0.0,100.0
28869.0,36.0,45.0,33.0,32.0,100.0,0.0
28911.0,33.0,45.0,34.0,32.0,30.0,90.0
28952.0,34.0,45.0,33.0,32.0,30.0,90.0
28994.0,33.0,44.0,38.0,32.0,30.0,90.0
29036.0,33.0,38.0,141.0,32.0,100.0,0.0
29078.0,32.0,32.0,125.0,36.0,90.0,30.0
29121.0,32.0,31.0,66.0,41.0,100.0,0.0
29162.0,34.0,31.0,89.0,35.0,41.0,79.0
29204.0,33.0,32.0,116.0,33.0,90.0,30.0
29247.0,33.0,33.0,62.0,33.0,90.0,30.0
29288.0,33.0,34.0,46.0,32.0,90.0,30.0
29330.0,34.0,43.0,39.0,33.0,0.0,100.0
29372.0,34.0,43.0,35.0,32.0,30.0,90.0
29413.0,34.0,45.0,34.0,32.0,30.0,90.0
29455.0,35.0,45.0,33.0,32.0,30.0,90.0
29496.0,38.0,46.0,33.0,32.0,30.0,90.0
29538.0,52.0,41.0,33.0,32.0,0.0,100.0
29580.0,53.0,33.0,33.0,32.0,0.0,100.0
29621.0,48.0,32.0,33.0,32.0,0.0,100.0
29663.0,52.0,33.0,33.0,32.0,0.0,100.0
29705.0,50.0,33.0,33.0,32.0,0.0,100.0
29746.0,53.0,34.0,33.0,32.0,0.0,100.0
29788.0,52.0,36.0,32.0,32.0,0.0,100.0
29829.0,53.0,39.0,32.0,31.0,0.0,100.0
29871.0,44.0,42.0,32.0,31.0,50.0,70.0
29913.0,42.0,43.0,33.0,32.0,0.0,100.0
29954.0,56.0,39.0,33.0,32.0,0.0,100.0
29996.0,53.0,39.0,33.0,32.0,0.0,100.0
30038.0,44.0,42.0,33.0,32.0,50.0,70.0
30079.0,41.0,45.0,34.0,32.0,0.0,100.0
30121.0,51.0,41.0,33.0,32.0,0.0,100.0
30162.0,44.0,44.0,33.0,33.0,0.0,100.0
30204.0,39.0,45.0,33.0,32.0,79.0,41.0
30246.0,37.0,47.0,33.0,32.0,30.0,90.0
30286.0,39.0,48.0,34.0,32.0,30.0,90.0
30328.0,320.0,90.0,177.0,306.0,30.0,90.0
30374.0,53.0,103.0,192.0,43.0,30.0,90.0
30417.0,35.0,48.0,35.0,32.0,30.0,90.0
30458.0,34.0,49.0,35.0,32.0,30.0,90.0
30500.0,34.0,47.0,39.0,33.0,30.0,90.0
30541.0,33.0,41.0,55.0,33.0,100.0,10.0
30584.0,34.0,38.0,150.0,33.0,100.0,0.0
30626.0,33.0,47.0,40.0,33.0,0.0,100.0
30668.0,38.0,48.0,33.0,32.0,30.0,90.0
30710.0,113.0,38.0,34.0,33.0,0.0,100.0
30752.0,66.0,34.0,33.0,32.0,0.0,100.0
30794.0,57.0,32.0,34.0,33.0,0.0,100.0
30836.0,50.0,31.0,33.0,32.0,0.0,100.0
30877.0,54.0,32.0,33.0,32.0,0.0,100.0
30919.0,50.0,32.0,33.0,32.0,0.0,100.0
